src	trg	weight
Chris Cornell	Tool (band)	1.8741581710428166
Chris Cornell	Joy Division	1.8741581710428166
Chris Cornell	Nirvana (band)	1.8741581710428166
Chris Rea	Queen (band)	1.0883059195609475
Chris Rea	The Bangles	1.0883059195609475
Chris Rea	John Mayall	1.0883059195609475
Chris Rea	Eric Clapton	1.0883059195609475
Chris Rea	Joe Walsh	1.0883059195609475
Chris Rea	Elton John	1.0883059195609475
Chris Rea	Peter Gabriel	1.0883059195609475
Chris Rea	Deep Purple	1.0883059195609475
Chris de Burgh	Toto (band)	1.0103541362413098
Chris de Burgh	Supertramp	1.0103541362413098
Christopher Cross	Steely Dan	1.0943715372805123
Christopher Cross	The Alan Parsons Project	1.0943715372805123
Christopher Cross	Stevie Ray Vaughan	1.0943715372805123
Christopher Cross	Toto (band)	1.0943715372805123
Christopher Cross	The Beach Boys	1.0943715372805123
Christopher Cross	The Doobie Brothers	1.0943715372805123
Christopher Cross	Deep Purple	1.0943715372805123
Chubby Checker	Jerry Lee Lewis	1.0142019833941442
Chubby Checker	rock music	1.0142019833941442
Chubby Checker	Elvis Presley	1.0142019833941442
Chubby Checker	Jimi Hendrix	1.0142019833941442
Chubby Checker	Roy Orbison	1.0142019833941442
Chubby Checker	Fats Domino	1.0142019833941442
Chuck Berry	Jane's Addiction	3.3146803466545527
Chuck Berry	Eddie Cochran	3.3146803466545527
Chuck Berry	Jerry Lee Lewis	3.3146803466545527
Chuck Berry	Tom Petty	3.3146803466545527
Chuck Berry	Stevie Ray Vaughan	3.3146803466545527
Chuck Berry	Linda Ronstadt	3.3146803466545527
Chuck Berry	Paul McCartney	3.3146803466545527
Chuck Berry	Creedence Clearwater Revival	3.3146803466545527
Chuck Berry	Fats Domino	3.3146803466545527
Chuck Berry	David Bowie	3.3146803466545527
Chuck Berry	rock music	3.3146803466545527
Chuck Berry	Ritchie Valens	3.3146803466545527
Chuck Berry	Steve Miller Band	3.3146803466545527
Chuck Berry	The Animals	3.3146803466545527
Chuck Berry	Slade	3.3146803466545527
Chuck Berry	Ramones	3.3146803466545527
Chuck Berry	Eric Clapton	3.3146803466545527
Chuck Berry	Jimi Hendrix	3.3146803466545527
Chuck Berry	Motörhead	3.3146803466545527
Chuck Berry	George Harrison	3.3146803466545527
Chuck Berry	The Allman Brothers Band	3.3146803466545527
Chuck Berry	Deep Purple	3.3146803466545527
Chuck Berry	Dire Straits	3.3146803466545527
Chuck Berry	Joe Cocker	3.3146803466545527
Chuck Berry	Sex Pistols	3.3146803466545527
Chuck Berry	The Rolling Stones	3.3146803466545527
Chuck Berry	Little Richard	3.3146803466545527
Chuck Berry	The Beatles	3.3146803466545527
Chuck Berry	Steve Winwood	3.3146803466545527
Chuck Berry	Duane Eddy	3.3146803466545527
Chuck Berry	The Beach Boys	3.3146803466545527
Chuck Berry	Neil Young	3.3146803466545527
Chuck Berry	Ted Nugent	3.3146803466545527
Chuck Berry	John Lennon	3.3146803466545527
Chuck Berry	Elvis Presley	3.3146803466545527
Chuck Berry	Elvis Costello	3.3146803466545527
Chuck Berry	The Jam	3.3146803466545527
Chuck Berry	Joe Walsh	3.3146803466545527
Chuck Berry	The Lovin' Spoonful	3.3146803466545527
Chuck Berry	Electric Light Orchestra	3.3146803466545527
Chuck Berry	Kiss (band)	3.3146803466545527
Cinderella (band)	Van Halen	1.1175009904966138
Cinderella (band)	Ratt	1.1175009904966138
Cinderella (band)	Quiet Riot	1.1175009904966138
Cinderella (band)	Skid Row (American band)	1.1175009904966138
Cinderella (band)	Scorpions (band)	1.1175009904966138
Cinderella (band)	Little Richard	1.1175009904966138
Cinderella (band)	Ozzy Osbourne	1.1175009904966138
Cinderella (band)	Poison (American band)	1.1175009904966138
Cinderella (band)	Warrant (American band)	1.1175009904966138
Cinderella (band)	Guns N' Roses	1.1175009904966138
Cinderella (band)	Tesla (band)	1.1175009904966138
Cinderella (band)	Lynyrd Skynyrd	1.1175009904966138
Cinderella (band)	Kiss (band)	1.1175009904966138
Coheed and Cambria	Jane's Addiction	1.2368266670954953
Coheed and Cambria	Slipknot (band)	1.2368266670954953
Coheed and Cambria	The Police	1.2368266670954953
Coheed and Cambria	Led Zeppelin	1.2368266670954953
Coheed and Cambria	Metallica	1.2368266670954953
Coheed and Cambria	ZZ Top	1.2368266670954953
Coheed and Cambria	Primus (band)	1.2368266670954953
Coheed and Cambria	Foo Fighters	1.2368266670954953
Coheed and Cambria	Queen (band)	1.2368266670954953
Coheed and Cambria	Linkin Park	1.2368266670954953
Coheed and Cambria	Faith No More	1.2368266670954953
Coheed and Cambria	Thin Lizzy	1.2368266670954953
Coheed and Cambria	Incubus (band)	1.2368266670954953
Coheed and Cambria	Iron Maiden	1.2368266670954953
Coheed and Cambria	Pink Floyd	1.2368266670954953
Coheed and Cambria	The Used	1.2368266670954953
Coheed and Cambria	Rush (band)	1.2368266670954953
Coheed and Cambria	Trivium (band)	1.2368266670954953
Cold Chisel	Ted Nugent	1.4347387991981742
Cold Chisel	Soundgarden	1.4347387991981742
Cold Chisel	Joe Cocker	1.4347387991981742
Cold Chisel	Uriah Heep (band)	1.4347387991981742
Cold Chisel	INXS	1.4347387991981742
Cold Chisel	Heart (band)	1.4347387991981742
Cold Chisel	Joe Walsh	1.4347387991981742
Cold Chisel	Icehouse (band)	1.4347387991981742
Cold Chisel	Little River Band	1.4347387991981742
Cold Chisel	Midnight Oil	1.4347387991981742
Cold Chisel	Deep Purple	1.4347387991981742
Cold Chisel	U2	1.4347387991981742
Coldplay	Oasis (band)	4.275233039337248
Coldplay	Keane (band)	4.275233039337248
Coldplay	Radiohead	4.275233039337248
Coldplay	Snow Patrol	4.275233039337248
Coldplay	The Fray	4.275233039337248
Coldplay	The Script	4.275233039337248
Coldplay	Paul McCartney	4.275233039337248
Coldplay	Nine Inch Nails	4.275233039337248
Coldplay	Echo & the Bunnymen	4.275233039337248
Coldplay	Talking Heads	4.275233039337248
Coldplay	rock music	4.275233039337248
Coldplay	Rod Stewart	4.275233039337248
Coldplay	Pink Floyd	4.275233039337248
Coldplay	Jeff Buckley	4.275233039337248
Coldplay	George Harrison	4.275233039337248
Coldplay	Icehouse (band)	4.275233039337248
Coldplay	The Black Keys	4.275233039337248
Coldplay	Dave Matthews Band	4.275233039337248
Coldplay	R.E.M.	4.275233039337248
Coldplay	Joe Satriani	4.275233039337248
Coldplay	Muse (band)	4.275233039337248
Coldplay	Pearl Jam	4.275233039337248
Coldplay	Metallica	4.275233039337248
Coldplay	Imagine Dragons	4.275233039337248
Coldplay	Travis (band)	4.275233039337248
Coldplay	Kaiser Chiefs	4.275233039337248
Coldplay	Lou Reed	4.275233039337248
Coldplay	Depeche Mode	4.275233039337248
Coldplay	The Killers	4.275233039337248
Coldplay	Royal Blood (band)	4.275233039337248
Coldplay	Joy Division	4.275233039337248
Coldplay	Peter Gabriel	4.275233039337248
Coldplay	U2	4.275233039337248
Collective Soul	Van Halen	1.7376757291064382
Collective Soul	rock music	1.7376757291064382
Collective Soul	R.E.M.	1.7376757291064382
Collective Soul	Three Days Grace	1.7376757291064382
Collective Soul	Elvis Presley	1.7376757291064382
Collective Soul	Live (band)	1.7376757291064382
Collective Soul	Gin Blossoms	1.7376757291064382
Collective Soul	Lifehouse (band)	1.7376757291064382
Collective Soul	Hootie & the Blowfish	1.7376757291064382
Collective Soul	Duran Duran	1.7376757291064382
Collective Soul	Elton John	1.7376757291064382
Collective Soul	Hinder	1.7376757291064382
Collective Soul	Matchbox Twenty	1.7376757291064382
Counting Crows	R.E.M.	1.787666209271883
Counting Crows	Joe Satriani	1.787666209271883
Counting Crows	The Fray	1.787666209271883
Counting Crows	Santana (band)	1.787666209271883
Counting Crows	Sheryl Crow	1.787666209271883
Counting Crows	Dashboard Confessional	1.787666209271883
Counting Crows	John Mayer	1.787666209271883
Counting Crows	Train (band)	1.787666209271883
Counting Crows	Matchbox Twenty	1.787666209271883
Counting Crows	Van Morrison	1.787666209271883
Counting Crows	rock music	1.787666209271883
Counting Crows	Everclear (band)	1.787666209271883
Counting Crows	Thin Lizzy	1.787666209271883
Counting Crows	Live (band)	1.787666209271883
Counting Crows	The Band	1.787666209271883
Counting Crows	Midnight Oil	1.787666209271883
Counting Crows	Third Eye Blind	1.787666209271883
Crash Test Dummies	Talking Heads	1.0
Cream (band)	Jane's Addiction	3.079854444107218
Cream (band)	Led Zeppelin	3.079854444107218
Cream (band)	John Mayall	3.079854444107218
Cream (band)	Paul McCartney	3.079854444107218
Cream (band)	Funkadelic	3.079854444107218
Cream (band)	Dan Fogelberg	3.079854444107218
Cream (band)	ZZ Top	3.079854444107218
Cream (band)	Donovan	3.079854444107218
Cream (band)	Manfred Mann	3.079854444107218
Cream (band)	rock music	3.079854444107218
Cream (band)	Queen (band)	3.079854444107218
Cream (band)	The Smashing Pumpkins	3.079854444107218
Cream (band)	Jethro Tull (band)	3.079854444107218
Cream (band)	Slade	3.079854444107218
Cream (band)	Yes (band)	3.079854444107218
Cream (band)	Eric Clapton	3.079854444107218
Cream (band)	Jimi Hendrix	3.079854444107218
Cream (band)	Rush (band)	3.079854444107218
Cream (band)	The Band	3.079854444107218
Cream (band)	George Harrison	3.079854444107218
Cream (band)	The Who	3.079854444107218
Cream (band)	The Allman Brothers Band	3.079854444107218
Cream (band)	Peter Frampton	3.079854444107218
Cream (band)	Deep Purple	3.079854444107218
Cream (band)	The Police	3.079854444107218
Cream (band)	The Yardbirds	3.079854444107218
Cream (band)	The Rolling Stones	3.079854444107218
Cream (band)	Queens of the Stone Age	3.079854444107218
Cream (band)	Whitesnake	3.079854444107218
Cream (band)	Steve Winwood	3.079854444107218
Cream (band)	Midnight Oil	3.079854444107218
Cream (band)	John Mayall & the Bluesbreakers	3.079854444107218
Cream (band)	Ringo Starr	3.079854444107218
Cream (band)	Sting (musician)	3.079854444107218
Cream (band)	Joe Walsh	3.079854444107218
Cream (band)	Grand Funk Railroad	3.079854444107218
Cream (band)	Kaleo (band)	3.079854444107218
Creed (band)	Led Zeppelin	2.105853024961319
Creed (band)	Skillet (band)	2.105853024961319
Creed (band)	Daughtry (band)	2.105853024961319
Creed (band)	Hoobastank	2.105853024961319
Creed (band)	Van Halen	2.105853024961319
Creed (band)	rock music	2.105853024961319
Creed (band)	Disturbed (band)	2.105853024961319
Creed (band)	Live (band)	2.105853024961319
Creed (band)	Nickelback	2.105853024961319
Creed (band)	Paramore	2.105853024961319
Creed (band)	The Doors	2.105853024961319
Creed (band)	Def Leppard	2.105853024961319
Creed (band)	Limp Bizkit	2.105853024961319
Creed (band)	Slayer	2.105853024961319
Creed (band)	Pearl Jam	2.105853024961319
Creed (band)	Days of the New	2.105853024961319
Creed (band)	Metallica	2.105853024961319
Creed (band)	The Beatles	2.105853024961319
Creed (band)	Kid Rock	2.105853024961319
Creed (band)	Staind	2.105853024961319
Creed (band)	Finger Eleven	2.105853024961319
Creed (band)	Hinder	2.105853024961319
Creed (band)	U2	2.105853024961319
Creedence Clearwater Revival	Lenny Kravitz	1.7323425449934424
Creedence Clearwater Revival	Little Richard	1.7323425449934424
Creedence Clearwater Revival	Grateful Dead	1.7323425449934424
Creedence Clearwater Revival	Jefferson Airplane	1.7323425449934424
Creedence Clearwater Revival	The Offspring	1.7323425449934424
Creedence Clearwater Revival	The Hollies	1.7323425449934424
Creedence Clearwater Revival	rock music	1.7323425449934424
Creedence Clearwater Revival	Rod Stewart	1.7323425449934424
Creedence Clearwater Revival	Elvis Presley	1.7323425449934424
Creedence Clearwater Revival	Nickelback	1.7323425449934424
Creedence Clearwater Revival	Ramones	1.7323425449934424
Creedence Clearwater Revival	Roy Orbison	1.7323425449934424
Creedence Clearwater Revival	John Mellencamp	1.7323425449934424
Creedence Clearwater Revival	Nirvana (band)	1.7323425449934424
Creedence Clearwater Revival	George Harrison	1.7323425449934424
Creedence Clearwater Revival	Status Quo (band)	1.7323425449934424
Creedence Clearwater Revival	The Doobie Brothers	1.7323425449934424
Creedence Clearwater Revival	Midnight Oil	1.7323425449934424
Creedence Clearwater Revival	John Fogerty	1.7323425449934424
Crosby, Stills, Nash & Young	The Byrds	1.754572017635689
Crosby, Stills, Nash & Young	Santana (band)	1.754572017635689
Crosby, Stills, Nash & Young	Jefferson Airplane	1.754572017635689
Crosby, Stills, Nash & Young	Steve Winwood	1.754572017635689
Crosby, Stills, Nash & Young	Neil Young	1.754572017635689
Crosby, Stills, Nash & Young	The Hollies	1.754572017635689
Crosby, Stills, Nash & Young	Genesis (band)	1.754572017635689
Crosby, Stills, Nash & Young	Robert Plant	1.754572017635689
Crosby, Stills, Nash & Young	The Cars	1.754572017635689
Crosby, Stills, Nash & Young	Fleetwood Mac	1.754572017635689
Crosby, Stills, Nash & Young	Elvis Costello	1.754572017635689
Crosby, Stills, Nash & Young	James Taylor	1.754572017635689
Crosby, Stills, Nash & Young	Elton John	1.754572017635689
Crosby, Stills, Nash & Young	Jackson Browne	1.754572017635689
Crosby, Stills, Nash & Young	Deep Purple	1.754572017635689
Crosby, Stills, Nash & Young	Rise Against	1.754572017635689
Crowded House	Radiohead	1.3607365753392164
Crowded House	Men at Work	1.3607365753392164
Crowded House	Joe Satriani	1.3607365753392164
Crowded House	The Smiths	1.3607365753392164
Crowded House	Pearl Jam	1.3607365753392164
Crowded House	Sheryl Crow	1.3607365753392164
Crowded House	Fleetwood Mac	1.3607365753392164
Crowded House	Dashboard Confessional	1.3607365753392164
Crowded House	INXS	1.3607365753392164
Crowded House	Stevie Nicks	1.3607365753392164
Crowded House	Supertramp	1.3607365753392164
Crowded House	Midnight Oil	1.3607365753392164
Crowded House	Tom Petty and the Heartbreakers	1.3607365753392164
Dallas Green (musician)	The Tragically Hip	1.0054294171222944
Damn Yankees (band)	rock music	1.0846385649500787
Damn Yankees (band)	Ted Nugent	1.0846385649500787
Damn Yankees (band)	Poison (American band)	1.0846385649500787
Damn Yankees (band)	Styx (band)	1.0846385649500787
Damn Yankees (band)	Lynyrd Skynyrd	1.0846385649500787
Dan Fogelberg	The Hollies	1.1464356301811296
Dan Fogelberg	Van Morrison	1.1464356301811296
Dan Fogelberg	Eagles (band)	1.1464356301811296
Dan Fogelberg	REO Speedwagon	1.1464356301811296
Dan Fogelberg	Michael Martin Murphey	1.1464356301811296
Dan Fogelberg	Joe Walsh	1.1464356301811296
Dan Fogelberg	The Beatles	1.1464356301811296
Dashboard Confessional	R.E.M.	2.354906774392072
Dashboard Confessional	The Police	2.354906774392072
Dashboard Confessional	Twenty One Pilots	2.354906774392072
Dashboard Confessional	The Hives	2.354906774392072
Dashboard Confessional	Weezer	2.354906774392072
Dashboard Confessional	Green Day	2.354906774392072
Dashboard Confessional	Morrissey	2.354906774392072
Dashboard Confessional	The Beatles	2.354906774392072
Dashboard Confessional	The Strokes	2.354906774392072
Dashboard Confessional	rock music	2.354906774392072
Dashboard Confessional	John Lennon	2.354906774392072
Dashboard Confessional	Panic! at the Disco	2.354906774392072
Dashboard Confessional	Elvis Costello	2.354906774392072
Dashboard Confessional	The Cab	2.354906774392072
Dashboard Confessional	The Black Keys	2.354906774392072
Dashboard Confessional	Trivium (band)	2.354906774392072
Dashboard Confessional	U2	2.354906774392072
Daughtry (band)	Goo Goo Dolls	1.9734333013598013
Daughtry (band)	Journey (band)	1.9734333013598013
Daughtry (band)	Puddle of Mudd	1.9734333013598013
Daughtry (band)	Thousand Foot Krutch	1.9734333013598013
Daughtry (band)	Lifehouse (band)	1.9734333013598013
Daughtry (band)	Matchbox Twenty	1.9734333013598013
Daughtry (band)	Papa Roach	1.9734333013598013
Daughtry (band)	Shinedown	1.9734333013598013
Daughtry (band)	Three Days Grace	1.9734333013598013
Daughtry (band)	Disturbed (band)	1.9734333013598013
Daughtry (band)	Theory of a Deadman	1.9734333013598013
Daughtry (band)	Seether	1.9734333013598013
Daughtry (band)	Live (band)	1.9734333013598013
Daughtry (band)	Staind	1.9734333013598013
Daughtry (band)	Nickelback	1.9734333013598013
Daughtry (band)	Fuel (band)	1.9734333013598013
Daughtry (band)	Finger Eleven	1.9734333013598013
Daughtry (band)	Halestorm	1.9734333013598013
Daughtry (band)	Hinder	1.9734333013598013
Daughtry (band)	Foreigner (band)	1.9734333013598013
Dave Matthews Band	Limp Bizkit	1.6895208546470175
Dave Matthews Band	Grateful Dead	1.6895208546470175
Dave Matthews Band	Days of the New	1.6895208546470175
Dave Matthews Band	Sixto Rodriguez	1.6895208546470175
Dave Matthews Band	John Mayer	1.6895208546470175
Dave Matthews Band	Talking Heads	1.6895208546470175
Dave Matthews Band	Neil Young	1.6895208546470175
Dave Matthews Band	The Flaming Lips	1.6895208546470175
Dave Matthews Band	Disturbed (band)	1.6895208546470175
David Bowie	Eddie Cochran	11.627572752559987
David Bowie	Radiohead	11.627572752559987
David Bowie	Sonic Youth	11.627572752559987
David Bowie	Morrissey	11.627572752559987
David Bowie	Queen (band)	11.627572752559987
David Bowie	The Smashing Pumpkins	11.627572752559987
David Bowie	Simon & Garfunkel	11.627572752559987
David Bowie	Pink Floyd	11.627572752559987
David Bowie	Eddie Money	11.627572752559987
David Bowie	Yes (band)	11.627572752559987
David Bowie	Phil Collins	11.627572752559987
David Bowie	Icehouse (band)	11.627572752559987
David Bowie	Peter Frampton	11.627572752559987
David Bowie	Pixies (band)	11.627572752559987
David Bowie	Muse (band)	11.627572752559987
David Bowie	Roxy Music	11.627572752559987
David Bowie	Little Richard	11.627572752559987
David Bowie	Ozzy Osbourne	11.627572752559987
David Bowie	Gary Glitter	11.627572752559987
David Bowie	Franz Ferdinand (band)	11.627572752559987
David Bowie	Duran Duran	11.627572752559987
David Bowie	Hall & Oates	11.627572752559987
David Bowie	Fall Out Boy	11.627572752559987
David Bowie	The Pretty Reckless	11.627572752559987
David Bowie	Foo Fighters	11.627572752559987
David Bowie	Depeche Mode	11.627572752559987
David Bowie	The Killers	11.627572752559987
David Bowie	Garbage (band)	11.627572752559987
David Bowie	Elvis Presley	11.627572752559987
David Bowie	John Lennon	11.627572752559987
David Bowie	Megadeth	11.627572752559987
David Bowie	Ghost (Swedish band)	11.627572752559987
David Bowie	Elvis Costello	11.627572752559987
David Bowie	Tool (band)	11.627572752559987
David Bowie	U2	11.627572752559987
David Bowie	Oasis (band)	11.627572752559987
David Bowie	Simple Minds	11.627572752559987
David Bowie	The Cure	11.627572752559987
David Bowie	Five Finger Death Punch	11.627572752559987
David Bowie	Mötley Crüe	11.627572752559987
David Bowie	New York Dolls	11.627572752559987
David Bowie	Stevie Ray Vaughan	11.627572752559987
David Bowie	Paul McCartney	11.627572752559987
David Bowie	Herman's Hermits	11.627572752559987
David Bowie	Nine Inch Nails	11.627572752559987
David Bowie	Talking Heads	11.627572752559987
David Bowie	Fats Domino	11.627572752559987
David Bowie	Twisted Sister	11.627572752559987
David Bowie	Marilyn Manson	11.627572752559987
David Bowie	rock music	11.627572752559987
David Bowie	Quiet Riot	11.627572752559987
David Bowie	Stone Temple Pilots	11.627572752559987
