src	trg	nij
Interpol (band)	Joy Division	1.1319372021506153
Interpol (band)	Jane's Addiction	1.1319372021506153
Interpol (band)	The Cure	1.1319372021506153
Iron Maiden	Trivium (band)	12.373179617297945
Iron Maiden	Puddle of Mudd	12.373179617297945
Iron Maiden	Yes (band)	12.373179617297945
Iron Maiden	Whitesnake	12.373179617297945
Iron Maiden	Thin Lizzy	12.373179617297945
Iron Maiden	Killswitch Engage	12.373179617297945
Iron Maiden	Twisted Sister	12.373179617297945
Iron Maiden	Pantera	12.373179617297945
Iron Maiden	Linkin Park	12.373179617297945
Iron Maiden	Rage Against the Machine	12.373179617297945
Iron Maiden	Jimi Hendrix	12.373179617297945
Iron Maiden	Megadeth	12.373179617297945
Iron Maiden	Slipknot (band)	12.373179617297945
Iron Maiden	Queensrÿche	12.373179617297945
Iron Maiden	Volbeat	12.373179617297945
Iron Maiden	Jethro Tull (band)	12.373179617297945
Iron Maiden	Ratt	12.373179617297945
Iron Maiden	Metallica	12.373179617297945
Iron Maiden	Motörhead	12.373179617297945
Iron Maiden	Rammstein	12.373179617297945
Iron Maiden	Ramones	12.373179617297945
Iron Maiden	System of a Down	12.373179617297945
Iron Maiden	The Outfield	12.373179617297945
Iron Maiden	W.A.S.P. (band)	12.373179617297945
Iron Maiden	Tenacious D	12.373179617297945
Iron Maiden	Judas Priest	12.373179617297945
Iron Maiden	Queen (band)	12.373179617297945
Iron Maiden	Shinedown	12.373179617297945
Iron Maiden	Slayer	12.373179617297945
Iron Maiden	Sum 41	12.373179617297945
Iron Maiden	Rush (band)	12.373179617297945
Iron Maiden	My Chemical Romance	12.373179617297945
Iron Maiden	Pink Floyd	12.373179617297945
Iron Maiden	The Sweet	12.373179617297945
Iron Maiden	Uriah Heep (band)	12.373179617297945
Iron Maiden	Korn	12.373179617297945
Iron Maiden	Warrant (American band)	12.373179617297945
Iron Maiden	Led Zeppelin	12.373179617297945
Iron Maiden	Lamb of God (band)	12.373179617297945
Iron Maiden	Sepultura	12.373179617297945
Iron Maiden	Kiss (band)	12.373179617297945
Jack White	Tenacious D	1.7956753855041512
Jack White	My Chemical Romance	1.7956753855041512
Jack White	Neil Young	1.7956753855041512
Jack White	Pink Floyd	1.7956753855041512
Jack White	Queens of the Stone Age	1.7956753855041512
Jack White	The Rolling Stones	1.7956753855041512
Jack White	The Lumineers	1.7956753855041512
Jack White	Led Zeppelin	1.7956753855041512
Jack White	The White Stripes	1.7956753855041512
Jack White	U2	1.7956753855041512
Jackson Browne	Linda Ronstadt	5.1763413903556845
Jackson Browne	James Taylor	5.1763413903556845
Jackson Browne	Stevie Ray Vaughan	5.1763413903556845
Jackson Browne	Neil Young	5.1763413903556845
Jackson Browne	R.E.M.	5.1763413903556845
Jackson Browne	The Doobie Brothers	5.1763413903556845
Jackson Browne	John Lennon	5.1763413903556845
Jackson Browne	Kings of Leon	5.1763413903556845
Jackson Browne	Roy Orbison	5.1763413903556845
Jackson Browne	U2	5.1763413903556845
James Blunt	Sheryl Crow	1.0642961026722966
James Blunt	Radiohead	1.0642961026722966
James Taylor	Sheryl Crow	4.086474525904319
James Taylor	Linda Ronstadt	4.086474525904319
James Taylor	Sting (musician)	4.086474525904319
James Taylor	Paul McCartney	4.086474525904319
James Taylor	Neil Young	4.086474525904319
James Taylor	Simon & Garfunkel	4.086474525904319
James Taylor	The Doobie Brothers	4.086474525904319
James Taylor	Staind	4.086474525904319
James Taylor	The J. Geils Band	4.086474525904319
James Taylor	The Beach Boys	4.086474525904319
Jane's Addiction	Red Hot Chili Peppers	12.730211661239517
Jane's Addiction	Snow Patrol	12.730211661239517
Jane's Addiction	Limp Bizkit	12.730211661239517
Jane's Addiction	Queens of the Stone Age	12.730211661239517
Jane's Addiction	Linkin Park	12.730211661239517
Jane's Addiction	Rage Against the Machine	12.730211661239517
Jane's Addiction	The Cult	12.730211661239517
Jane's Addiction	Joy Division	12.730211661239517
Jane's Addiction	Queen (band)	12.730211661239517
Jane's Addiction	P.O.D.	12.730211661239517
Jane's Addiction	Sly and the Family Stone	12.730211661239517
Jane's Addiction	Rush (band)	12.730211661239517
Jane's Addiction	Nirvana (band)	12.730211661239517
Jane's Addiction	Primus (band)	12.730211661239517
Jane's Addiction	Pink Floyd	12.730211661239517
Jane's Addiction	Living Colour	12.730211661239517
Jane's Addiction	Tool (band)	12.730211661239517
Jane's Addiction	The Smashing Pumpkins	12.730211661239517
Jane's Addiction	The Doors	12.730211661239517
Jane's Addiction	Korn	12.730211661239517
Jane's Addiction	Van Halen	12.730211661239517
Jane's Addiction	Led Zeppelin	12.730211661239517
Jane's Addiction	Nine Inch Nails	12.730211661239517
Jane's Addiction	Third Eye Blind	12.730211661239517
Jane's Addiction	Ramones	12.730211661239517
Jane's Addiction	System of a Down	12.730211661239517
Janis Joplin	Linda Ronstadt	4.793019689483369
Janis Joplin	Stevie Nicks	4.793019689483369
Janis Joplin	Jefferson Airplane	4.793019689483369
Janis Joplin	Ten Years After	4.793019689483369
Janis Joplin	Judas Priest	4.793019689483369
Janis Joplin	The Mamas & the Papas	4.793019689483369
Janis Joplin	The Doors	4.793019689483369
Janis Joplin	Little Richard	4.793019689483369
Janis Joplin	The Band	4.793019689483369
Janis Joplin	John Lennon	4.793019689483369
Janis Joplin	Jimi Hendrix	4.793019689483369
Janis Joplin	Led Zeppelin	4.793019689483369
Janis Joplin	Mumford & Sons	4.793019689483369
Janis Joplin	Melissa Etheridge	4.793019689483369
Janis Joplin	Joe Cocker	4.793019689483369
Jeff Buckley	Rush (band)	5.092217894353705
Jeff Buckley	The Smiths	5.092217894353705
Jeff Buckley	Radiohead	5.092217894353705
Jeff Buckley	Yes (band)	5.092217894353705
Jeff Buckley	The Pretenders	5.092217894353705
Jeff Buckley	Pink Floyd	5.092217894353705
Jeff Buckley	Robert Plant	5.092217894353705
Jeff Buckley	Sam Fender	5.092217894353705
Jeff Buckley	Tool (band)	5.092217894353705
Jeff Buckley	Lou Reed	5.092217894353705
Jeff Buckley	Soundgarden	5.092217894353705
Jeff Buckley	Van Morrison	5.092217894353705
Jeff Buckley	Jimi Hendrix	5.092217894353705
Jeff Buckley	Queen (band)	5.092217894353705
Jeff Buckley	Morrissey	5.092217894353705
Jeff Buckley	Led Zeppelin	5.092217894353705
Jeff Buckley	U2	5.092217894353705
Jeff Buckley	Keane (band)	5.092217894353705
Jeff Buckley	Kiss (band)	5.092217894353705
Jeff Buckley	Muse (band)	5.092217894353705
Jefferson Airplane	Jefferson Starship	5.045731268550251
Jefferson Airplane	The Kinks	5.045731268550251
Jefferson Airplane	Robert Plant	5.045731268550251
Jefferson Airplane	The Beatles	5.045731268550251
Jefferson Airplane	The Doors	5.045731268550251
Jefferson Airplane	The Lovin' Spoonful	5.045731268550251
Jefferson Airplane	Jimi Hendrix	5.045731268550251
Jefferson Airplane	Santana (band)	5.045731268550251
Jefferson Airplane	Starship (band)	5.045731268550251
Jefferson Airplane	Roy Orbison	5.045731268550251
Jefferson Airplane	The Byrds	5.045731268550251
Jefferson Airplane	The Beach Boys	5.045731268550251
Jefferson Starship	John Mayall & the Bluesbreakers	1.9554253528424543
Jefferson Starship	Journey (band)	1.9554253528424543
Jefferson Starship	Ten Years After	1.9554253528424543
Jefferson Starship	Starship (band)	1.9554253528424543
Jerry Lee Lewis	The Kinks	3.4941693691486293
Jerry Lee Lewis	Neil Young	3.4941693691486293
Jerry Lee Lewis	The Big Bopper	3.4941693691486293
Jerry Lee Lewis	Simon & Garfunkel	3.4941693691486293
Jerry Lee Lewis	The Beatles	3.4941693691486293
Jerry Lee Lewis	Little Richard	3.4941693691486293
Jerry Lee Lewis	The Velvet Underground	3.4941693691486293
Jerry Lee Lewis	Joe Walsh	3.4941693691486293
Jerry Lee Lewis	Peter Frampton	3.4941693691486293
Jerry Lee Lewis	John Fogerty	3.4941693691486293
Jerry Lee Lewis	Roy Orbison	3.4941693691486293
Jethro Tull (band)	Rush (band)	5.867835560133173
Jethro Tull (band)	W.A.S.P. (band)	5.867835560133173
Jethro Tull (band)	Midnight Oil	5.867835560133173
Jethro Tull (band)	Yes (band)	5.867835560133173
Jethro Tull (band)	Ozzy Osbourne	5.867835560133173
Jethro Tull (band)	Whitesnake	5.867835560133173
Jethro Tull (band)	Rainbow (rock band)	5.867835560133173
Jethro Tull (band)	The Rolling Stones	5.867835560133173
Jethro Tull (band)	The Beatles	5.867835560133173
Jethro Tull (band)	Roxy Music	5.867835560133173
Jethro Tull (band)	Metallica	5.867835560133173
Jethro Tull (band)	Pearl Jam	5.867835560133173
Jethro Tull (band)	Jimi Hendrix	5.867835560133173
Jethro Tull (band)	Led Zeppelin	5.867835560133173
Jethro Tull (band)	Manfred Mann's Earth Band	5.867835560133173
Jethro Tull (band)	The Four Seasons (band)	5.867835560133173
Jethro Tull (band)	Phil Collins	5.867835560133173
Jim Croce	Queen (band)	1.0
Jimi Hendrix	Red Hot Chili Peppers	58.389729704358366
Jimi Hendrix	Thin Lizzy	58.389729704358366
Jimi Hendrix	Queens of the Stone Age	58.389729704358366
Jimi Hendrix	The Mamas & the Papas	58.389729704358366
Jimi Hendrix	The Rolling Stones	58.389729704358366
Jimi Hendrix	Sam Fender	58.389729704358366
Jimi Hendrix	Roy Orbison	58.389729704358366
Jimi Hendrix	Van Morrison	58.389729704358366
Jimi Hendrix	Joy Division	58.389729704358366
Jimi Hendrix	Parliament-Funkadelic	58.389729704358366
Jimi Hendrix	Peter Frampton	58.389729704358366
Jimi Hendrix	Muse (band)	58.389729704358366
Jimi Hendrix	Kaleo (band)	58.389729704358366
Jimi Hendrix	Traffic (band)	58.389729704358366
Jimi Hendrix	Paul McCartney	58.389729704358366
Jimi Hendrix	Midnight Oil	58.389729704358366
Jimi Hendrix	Slipknot (band)	58.389729704358366
Jimi Hendrix	The Stone Roses	58.389729704358366
Jimi Hendrix	Slade	58.389729704358366
Jimi Hendrix	Metallica	58.389729704358366
Jimi Hendrix	The Who	58.389729704358366
Jimi Hendrix	Marilyn Manson	58.389729704358366
Jimi Hendrix	Stevie Nicks	58.389729704358366
Jimi Hendrix	Stevie Ray Vaughan	58.389729704358366
Jimi Hendrix	The Smiths	58.389729704358366
Jimi Hendrix	Judas Priest	58.389729704358366
Jimi Hendrix	Steve Winwood	58.389729704358366
Jimi Hendrix	Sonic Youth	58.389729704358366
Jimi Hendrix	Little Richard	58.389729704358366
Jimi Hendrix	Roxy Music	58.389729704358366
Jimi Hendrix	Joe Walsh	58.389729704358366
Jimi Hendrix	Pearl Jam	58.389729704358366
Jimi Hendrix	Queen (band)	58.389729704358366
Jimi Hendrix	ZZ Top	58.389729704358366
Jimi Hendrix	Steve Vai	58.389729704358366
Jimi Hendrix	Marilyn Manson (band)	58.389729704358366
Jimi Hendrix	Rush (band)	58.389729704358366
Jimi Hendrix	Nirvana (band)	58.389729704358366
Jimi Hendrix	Papa Roach	58.389729704358366
Jimi Hendrix	John Mayer	58.389729704358366
Jimi Hendrix	John Mayall	58.389729704358366
Jimi Hendrix	Pink Floyd	58.389729704358366
Jimi Hendrix	Styx (band)	58.389729704358366
Jimi Hendrix	Rod Stewart	58.389729704358366
Jimi Hendrix	The Smashing Pumpkins	58.389729704358366
Jimi Hendrix	Ritchie Valens	58.389729704358366
Jimi Hendrix	Lenny Kravitz	58.389729704358366
Jimi Hendrix	John Lennon	58.389729704358366
Jimi Hendrix	Pixies (band)	58.389729704358366
Jimi Hendrix	The Cure	58.389729704358366
Jimi Hendrix	Ted Nugent	58.389729704358366
Jimi Hendrix	Sublime (band)	58.389729704358366
Jimi Hendrix	Skid Row (American band)	58.389729704358366
Jimi Hendrix	Joe Satriani	58.389729704358366
Jimi Hendrix	Kiss (band)	58.389729704358366
Jimmy Eat World	Nirvana (band)	4.3030916976635485
Jimmy Eat World	Radiohead	4.3030916976635485
Jimmy Eat World	Tenacious D	4.3030916976635485
Jimmy Eat World	My Chemical Romance	4.3030916976635485
Jimmy Eat World	X Ambassadors	4.3030916976635485
Jimmy Eat World	The Smashing Pumpkins	4.3030916976635485
Jimmy Eat World	The Used	4.3030916976635485
Jimmy Eat World	Pixies (band)	4.3030916976635485
Jimmy Eat World	The Jesus and Mary Chain	4.3030916976635485
Jimmy Eat World	Paramore	4.3030916976635485
Jimmy Eat World	Nine Inch Nails	4.3030916976635485
Jimmy Eat World	Weezer	4.3030916976635485
Jimmy Eat World	The Fray	4.3030916976635485
Jimmy Eat World	Third Eye Blind	4.3030916976635485
Joan Jett	Tom Petty and the Heartbreakers	5.2074206684050335
Joan Jett	Nirvana (band)	5.2074206684050335
Joan Jett	The Dave Clark Five	5.2074206684050335
Joan Jett	The Pretty Reckless	5.2074206684050335
Joan Jett	Twisted Sister	5.2074206684050335
Joan Jett	Van Halen	5.2074206684050335
Joan Jett	Queen (band)	5.2074206684050335
Joan Jett	Mötley Crüe	5.2074206684050335
Joan Jett	Sex Pistols	5.2074206684050335
Joan Jett	Marilyn Manson (band)	5.2074206684050335
Joan Jett	Ramones	5.2074206684050335
Joe Cocker	Traffic (band)	7.699179235658003
Joe Cocker	Paul McCartney	7.699179235658003
Joe Cocker	X Ambassadors	7.699179235658003
Joe Cocker	Whitesnake	7.699179235658003
Joe Cocker	Steve Winwood	7.699179235658003
Joe Cocker	Ringo Starr	7.699179235658003
Joe Cocker	Toto (band)	7.699179235658003
Joe Cocker	Queen (band)	7.699179235658003
Joe Cocker	The Who	7.699179235658003
Joe Cocker	Phil Collins	7.699179235658003
Joe Satriani	Red Hot Chili Peppers	2.611908070940543
Joe Satriani	Primus (band)	2.611908070940543
Joe Satriani	The Yardbirds	2.611908070940543
Joe Satriani	Metallica	2.611908070940543
Joe Satriani	Van Halen	2.611908070940543
Joe Satriani	Peter Frampton	2.611908070940543
Joe Satriani	Steve Vai	2.611908070940543
Joe Satriani	Third Eye Blind	2.611908070940543
Joe Satriani	Phil Collins	2.611908070940543
Joe Walsh	REO Speedwagon	11.979598275946826
Joe Walsh	Sheryl Crow	11.979598275946826
Joe Walsh	Tom Petty and the Heartbreakers	11.979598275946826
Joe Walsh	Stevie Nicks	11.979598275946826
Joe Walsh	Steve Winwood	11.979598275946826
Joe Walsh	The Doobie Brothers	11.979598275946826
Joe Walsh	Little Richard	11.979598275946826
Joe Walsh	Peter Frampton	11.979598275946826
Joe Walsh	Paul McCartney	11.979598275946826
Joe Walsh	John Mayall	11.979598275946826
Joe Walsh	Manfred Mann	11.979598275946826
Joe Walsh	Rod Stewart	11.979598275946826
Joe Walsh	Ringo Starr	11.979598275946826
Joe Walsh	Led Zeppelin	11.979598275946826
Joe Walsh	Survivor (band)	11.979598275946826
Joe Walsh	The Who	11.979598275946826
Joe Walsh	Roy Orbison	11.979598275946826
John Fogerty	The Dave Clark Five	3.6799839534793435
John Fogerty	Status Quo (band)	3.6799839534793435
John Fogerty	John Mellencamp	3.6799839534793435
John Fogerty	Little Richard	3.6799839534793435
John Fogerty	The Guess Who	3.6799839534793435
John Fogerty	Smash Mouth	3.6799839534793435
John Lennon	Sheryl Crow	31.431487962051627
John Lennon	Peter Gabriel	31.431487962051627
John Lennon	Snow Patrol	31.431487962051627
John Lennon	Velvet Revolver	31.431487962051627
John Lennon	The Fray	31.431487962051627
John Lennon	Paul McCartney	31.431487962051627
John Lennon	The Lovin' Spoonful	31.431487962051627
John Lennon	Ringo Starr	31.431487962051627
John Lennon	New York Dolls	31.431487962051627
John Lennon	The Who	31.431487962051627
John Lennon	The Mothers of Invention	31.431487962051627
John Lennon	R.E.M.	31.431487962051627
John Lennon	The Doobie Brothers	31.431487962051627
John Lennon	The Beatles	31.431487962051627
John Lennon	Little Richard	31.431487962051627
John Lennon	Roxy Music	31.431487962051627
John Lennon	Pat Benatar	31.431487962051627
John Lennon	Queen (band)	31.431487962051627
John Lennon	Marilyn Manson (band)	31.431487962051627
John Lennon	Sum 41	31.431487962051627
John Lennon	Run-DMC	31.431487962051627
John Lennon	Linda Ronstadt	31.431487962051627
John Lennon	Ozzy Osbourne	31.431487962051627
John Lennon	The Zombies	31.431487962051627
John Lennon	Pink Floyd	31.431487962051627
John Lennon	Rod Stewart	31.431487962051627
John Lennon	Simon & Garfunkel	31.431487962051627
John Lennon	Lenny Kravitz	31.431487962051627
John Lennon	The Moody Blues	31.431487962051627
John Lennon	Melissa Etheridge	31.431487962051627
John Lennon	Roy Orbison	31.431487962051627
John Mayall	Rush (band)	1.6307389049141525
John Mayall	John Mayall & the Bluesbreakers	1.6307389049141525
John Mayall	Manfred Mann	1.6307389049141525
John Mayall	The Mothers of Invention	1.6307389049141525
John Mayall	The Rolling Stones	1.6307389049141525
John Mayall & the Bluesbreakers	Journey (band)	1.5330855521620197
John Mayall & the Bluesbreakers	Whitesnake	1.5330855521620197
John Mayall & the Bluesbreakers	The Yardbirds	1.5330855521620197
John Mayall & the Bluesbreakers	The Rolling Stones	1.5330855521620197
John Mayer	Sheryl Crow	2.7789251285766094
John Mayer	The Black Crowes	2.7789251285766094
John Mayer	Sting (musician)	2.7789251285766094
John Mayer	Stevie Ray Vaughan	2.7789251285766094
John Mayer	Train (band)	2.7789251285766094
John Mayer	Paramore	2.7789251285766094
John Mayer	Sly and the Family Stone	2.7789251285766094
John Mayer	The Police	2.7789251285766094
John Mellencamp	Sheryl Crow	3.430093900280354
John Mellencamp	Tom Petty and the Heartbreakers	3.430093900280354
John Mellencamp	The Dave Clark Five	3.430093900280354
John Mellencamp	Neil Young	3.430093900280354
John Mellencamp	R.E.M.	3.430093900280354
John Mellencamp	Rod Stewart	3.430093900280354
John Mellencamp	The Allman Brothers Band	3.430093900280354
John Mellencamp	Pat Benatar	3.430093900280354
John Mellencamp	Van Morrison	3.430093900280354
John Mellencamp	New York Dolls	3.430093900280354
John Mellencamp	Mitch Ryder	3.430093900280354
Journey (band)	REO Speedwagon	17.761236493508154
Journey (band)	The Outfield	17.761236493508154
Journey (band)	Kenny Loggins	17.761236493508154
Journey (band)	Judas Priest	17.761236493508154
Journey (band)	Whitesnake	17.761236493508154
Journey (band)	The Doobie Brothers	17.761236493508154
Journey (band)	Pat Benatar	17.761236493508154
Journey (band)	Queen (band)	17.761236493508154
Journey (band)	Social Distortion	17.761236493508154
Journey (band)	Steve Miller Band	17.761236493508154
Journey (band)	The Pretenders	17.761236493508154
Journey (band)	Ozzy Osbourne	17.761236493508154
Journey (band)	Styx (band)	17.761236493508154
Journey (band)	The Sweet	17.761236493508154
Journey (band)	Van Halen	17.761236493508154
Journey (band)	Toto (band)	17.761236493508154
Journey (band)	Loverboy	17.761236493508154
Journey (band)	Santana (band)	17.761236493508154
Joy Division	Red Hot Chili Peppers	4.044122074404724
Joy Division	T. Rex (band)	4.044122074404724
Joy Division	The Smiths	4.044122074404724
Joy Division	Radiohead	4.044122074404724
Joy Division	My Chemical Romance	4.044122074404724
Joy Division	Neil Young	4.044122074404724
Joy Division	Sam Fender	4.044122074404724
Joy Division	The Smashing Pumpkins	4.044122074404724
Joy Division	Lou Reed	4.044122074404724
Joy Division	Soundgarden	4.044122074404724
Joy Division	The Cult	4.044122074404724
